class_index,filepaths,labels,data_set
19,train/BANDED TIGER MOTH/098.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/067.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/073.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/072.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/066.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/099.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/106.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/112.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/104.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/110.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/064.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/059.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/065.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/071.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/111.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/105.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/120.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/134.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/083.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/068.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/041.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/055.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/082.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/096.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/135.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/121.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/109.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/123.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/080.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/094.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/043.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/042.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/095.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/081.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/122.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/136.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/132.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/126.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/085.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/091.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/046.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/053.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/047.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/090.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/084.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/127.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/133.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/125.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/131.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/119.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/092.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/086.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/051.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/045.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/079.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/050.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/093.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/118.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/124.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/037.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/022.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/036.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/008.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/020.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/034.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/035.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/021.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/009.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/025.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/031.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/019.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/018.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/030.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/024.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/032.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/026.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/027.jpg,BANDED TIGER MOTH,train
19,train/BANDED TIGER MOTH/033.jpg,BANDED TIGER MOTH,train
14,train/MILBERTS TORTOISESHELL/016.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/002.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/003.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/017.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/029.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/001.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/015.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/014.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/028.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/010.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/038.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/039.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/011.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/005.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/013.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/007.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/006.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/012.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/129.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/101.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/115.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/075.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/061.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/074.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/048.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/114.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/100.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/128.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/116.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/102.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/089.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/062.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/076.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/063.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/088.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/103.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/117.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/113.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/107.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/098.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/073.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/072.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/066.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/106.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/112.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/104.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/070.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/064.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/058.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/059.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/065.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/071.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/111.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/108.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/134.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/097.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/083.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/068.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/054.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/040.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/041.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/055.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/069.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/082.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/096.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/135.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/121.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/137.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/123.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/080.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/094.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/043.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/057.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/056.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/095.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/081.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/136.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/132.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/085.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/091.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/046.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/052.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/053.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/047.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/090.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/127.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/133.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/125.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/131.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/119.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/092.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/086.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/051.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/079.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/044.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/050.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/087.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/093.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/118.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/130.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/023.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/022.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/036.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/008.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/020.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/034.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/021.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/009.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/025.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/031.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/019.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/018.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/030.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/024.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/032.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/027.jpg,MILBERTS TORTOISESHELL,train
14,train/MILBERTS TORTOISESHELL/033.jpg,MILBERTS TORTOISESHELL,train
27,train/EASTERN COMA/63.jpg,EASTERN COMA,train
27,train/EASTERN COMA/77.jpg,EASTERN COMA,train
27,train/EASTERN COMA/89.jpg,EASTERN COMA,train
27,train/EASTERN COMA/76.jpg,EASTERN COMA,train
27,train/EASTERN COMA/62.jpg,EASTERN COMA,train
27,train/EASTERN COMA/74.jpg,EASTERN COMA,train
27,train/EASTERN COMA/60.jpg,EASTERN COMA,train
27,train/EASTERN COMA/49.jpg,EASTERN COMA,train
27,train/EASTERN COMA/61.jpg,EASTERN COMA,train
27,train/EASTERN COMA/75.jpg,EASTERN COMA,train
27,train/EASTERN COMA/59.jpg,EASTERN COMA,train
27,train/EASTERN COMA/65.jpg,EASTERN COMA,train
27,train/EASTERN COMA/64.jpg,EASTERN COMA,train
27,train/EASTERN COMA/70.jpg,EASTERN COMA,train
27,train/EASTERN COMA/66.jpg,EASTERN COMA,train
27,train/EASTERN COMA/72.jpg,EASTERN COMA,train
27,train/EASTERN COMA/99.jpg,EASTERN COMA,train
27,train/EASTERN COMA/98.jpg,EASTERN COMA,train
27,train/EASTERN COMA/73.jpg,EASTERN COMA,train
27,train/EASTERN COMA/67.jpg,EASTERN COMA,train
27,train/EASTERN COMA/14.jpg,EASTERN COMA,train
27,train/EASTERN COMA/28.jpg,EASTERN COMA,train
27,train/EASTERN COMA/129.jpg,EASTERN COMA,train
27,train/EASTERN COMA/114.jpg,EASTERN COMA,train
27,train/EASTERN COMA/100.jpg,EASTERN COMA,train
27,train/EASTERN COMA/128.jpg,EASTERN COMA,train
27,train/EASTERN COMA/01.jpg,EASTERN COMA,train
27,train/EASTERN COMA/17.jpg,EASTERN COMA,train
27,train/EASTERN COMA/03.jpg,EASTERN COMA,train
27,train/EASTERN COMA/116.jpg,EASTERN COMA,train
27,train/EASTERN COMA/102.jpg,EASTERN COMA,train
27,train/EASTERN COMA/103.jpg,EASTERN COMA,train
27,train/EASTERN COMA/02.jpg,EASTERN COMA,train
27,train/EASTERN COMA/16.jpg,EASTERN COMA,train
27,train/EASTERN COMA/06.jpg,EASTERN COMA,train
27,train/EASTERN COMA/113.jpg,EASTERN COMA,train
27,train/EASTERN COMA/107.jpg,EASTERN COMA,train
27,train/EASTERN COMA/106.jpg,EASTERN COMA,train
27,train/EASTERN COMA/112.jpg,EASTERN COMA,train
27,train/EASTERN COMA/07.jpg,EASTERN COMA,train
27,train/EASTERN COMA/13.jpg,EASTERN COMA,train
27,train/EASTERN COMA/39.jpg,EASTERN COMA,train
27,train/EASTERN COMA/05.jpg,EASTERN COMA,train
27,train/EASTERN COMA/104.jpg,EASTERN COMA,train
27,train/EASTERN COMA/110.jpg,EASTERN COMA,train
27,train/EASTERN COMA/111.jpg,EASTERN COMA,train
27,train/EASTERN COMA/105.jpg,EASTERN COMA,train
27,train/EASTERN COMA/10.jpg,EASTERN COMA,train
27,train/EASTERN COMA/04.jpg,EASTERN COMA,train
27,train/EASTERN COMA/38.jpg,EASTERN COMA,train
27,train/EASTERN COMA/21.jpg,EASTERN COMA,train
27,train/EASTERN COMA/35.jpg,EASTERN COMA,train
27,train/EASTERN COMA/09.jpg,EASTERN COMA,train
27,train/EASTERN COMA/108.jpg,EASTERN COMA,train
27,train/EASTERN COMA/120.jpg,EASTERN COMA,train
27,train/EASTERN COMA/121.jpg,EASTERN COMA,train
27,train/EASTERN COMA/109.jpg,EASTERN COMA,train
27,train/EASTERN COMA/34.jpg,EASTERN COMA,train
27,train/EASTERN COMA/20.jpg,EASTERN COMA,train
27,train/EASTERN COMA/36.jpg,EASTERN COMA,train
27,train/EASTERN COMA/22.jpg,EASTERN COMA,train
27,train/EASTERN COMA/123.jpg,EASTERN COMA,train
27,train/EASTERN COMA/122.jpg,EASTERN COMA,train
27,train/EASTERN COMA/23.jpg,EASTERN COMA,train
27,train/EASTERN COMA/37.jpg,EASTERN COMA,train
27,train/EASTERN COMA/33.jpg,EASTERN COMA,train
27,train/EASTERN COMA/27.jpg,EASTERN COMA,train
27,train/EASTERN COMA/126.jpg,EASTERN COMA,train
27,train/EASTERN COMA/127.jpg,EASTERN COMA,train
27,train/EASTERN COMA/133.jpg,EASTERN COMA,train
27,train/EASTERN COMA/26.jpg,EASTERN COMA,train
27,train/EASTERN COMA/18.jpg,EASTERN COMA,train
27,train/EASTERN COMA/30.jpg,EASTERN COMA,train
27,train/EASTERN COMA/131.jpg,EASTERN COMA,train
27,train/EASTERN COMA/119.jpg,EASTERN COMA,train
27,train/EASTERN COMA/118.jpg,EASTERN COMA,train
27,train/EASTERN COMA/130.jpg,EASTERN COMA,train
27,train/EASTERN COMA/124.jpg,EASTERN COMA,train
27,train/EASTERN COMA/25.jpg,EASTERN COMA,train
27,train/EASTERN COMA/19.jpg,EASTERN COMA,train
27,train/EASTERN COMA/42.jpg,EASTERN COMA,train
27,train/EASTERN COMA/56.jpg,EASTERN COMA,train
27,train/EASTERN COMA/81.jpg,EASTERN COMA,train
27,train/EASTERN COMA/95.jpg,EASTERN COMA,train
27,train/EASTERN COMA/94.jpg,EASTERN COMA,train
27,train/EASTERN COMA/80.jpg,EASTERN COMA,train
27,train/EASTERN COMA/43.jpg,EASTERN COMA,train
27,train/EASTERN COMA/55.jpg,EASTERN COMA,train
27,train/EASTERN COMA/41.jpg,EASTERN COMA,train
27,train/EASTERN COMA/69.jpg,EASTERN COMA,train
27,train/EASTERN COMA/96.jpg,EASTERN COMA,train
27,train/EASTERN COMA/82.jpg,EASTERN COMA,train
27,train/EASTERN COMA/97.jpg,EASTERN COMA,train
27,train/EASTERN COMA/68.jpg,EASTERN COMA,train
27,train/EASTERN COMA/40.jpg,EASTERN COMA,train
27,train/EASTERN COMA/54.jpg,EASTERN COMA,train
27,train/EASTERN COMA/78.jpg,EASTERN COMA,train
27,train/EASTERN COMA/50.jpg,EASTERN COMA,train
27,train/EASTERN COMA/44.jpg,EASTERN COMA,train
27,train/EASTERN COMA/93.jpg,EASTERN COMA,train
27,train/EASTERN COMA/87.jpg,EASTERN COMA,train
27,train/EASTERN COMA/86.jpg,EASTERN COMA,train
27,train/EASTERN COMA/92.jpg,EASTERN COMA,train
27,train/EASTERN COMA/45.jpg,EASTERN COMA,train
27,train/EASTERN COMA/51.jpg,EASTERN COMA,train
27,train/EASTERN COMA/79.jpg,EASTERN COMA,train
27,train/EASTERN COMA/47.jpg,EASTERN COMA,train
27,train/EASTERN COMA/53.jpg,EASTERN COMA,train
27,train/EASTERN COMA/84.jpg,EASTERN COMA,train
27,train/EASTERN COMA/90.jpg,EASTERN COMA,train
27,train/EASTERN COMA/91.jpg,EASTERN COMA,train
27,train/EASTERN COMA/85.jpg,EASTERN COMA,train
27,train/EASTERN COMA/52.jpg,EASTERN COMA,train
0,train/MOURNING CLOAK/176.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/016.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/002.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/003.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/017.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/177.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/163.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/149.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/175.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/161.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/029.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/001.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/015.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/014.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/028.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/160.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/174.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/148.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/170.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/164.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/158.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/004.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/010.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/038.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/039.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/011.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/005.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/159.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/165.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/171.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/167.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/013.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/007.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/006.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/012.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/166.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/115.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/049.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/075.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/060.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/114.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/100.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/128.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/116.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/102.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/089.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/062.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/076.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/077.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/063.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/088.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/103.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/117.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/113.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/107.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/098.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/067.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/073.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/066.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/099.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/106.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/112.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/104.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/110.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/138.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/070.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/058.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/059.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/065.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/071.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/139.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/105.jpg,MOURNING CLOAK,train
0,train/MOURNING CLOAK/108.jpg,MOURNING CLOAK,train
